YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS2M,PS,RH2M,T2M,SNODP,TS,WD10M,T2MDEW,PRECTOTCORR
2001,1,12,10,1.25,6.09,101.19,57.39,2.69,17.33,4.96,304.1,-4.73,0.0
2001,1,12,11,1.07,6.49,101.19,57.0,3.05,17.33,4.82,305.4,-4.52,0.0
2001,1,12,12,0.74,6.69,101.22,60.0,2.95,17.33,4.2,309.8,-3.94,0.0
2001,1,12,13,0.3,6.14,101.28,63.23,2.22,17.33,2.91,313.0,-3.95,0.0
2001,1,12,14,0.02,5.06,101.35,69.81,0.5,17.33,0.96,309.8,-4.25,0.0
2001,1,12,15,0.0,5.01,101.42,73.99,-0.3,17.33,0.47,304.0,-4.29,0.0
2001,1,12,16,0.0,5.22,101.49,78.4,-0.64,17.33,0.41,300.0,-3.96,0.0
2001,1,12,17,0.0,5.65,101.55,80.63,-0.8,17.33,0.45,302.3,-3.75,0.0
2001,1,12,18,0.0,5.5,101.62,83.45,-1.25,17.33,0.1,306.1,-3.82,0.0
2001,1,12,19,0.0,5.21,101.68,85.51,-1.75,17.33,-0.29,308.5,-4.02,0.0
2001,1,12,20,0.0,5.06,101.75,86.66,-2.12,17.33,-0.51,310.0,-4.25,0.0
2001,1,12,21,0.0,4.92,101.8,85.44,-2.3,17.33,-0.59,313.3,-4.62,0.0
2001,1,12,22,0.0,4.58,101.84,85.72,-2.47,17.33,-0.69,314.6,-4.73,0.0
2001,1,12,23,0.0,4.38,101.89,86.26,-2.54,17.33,-0.72,315.6,-4.73,0.0
2001,1,13,0,0.0,4.24,101.92,86.77,-2.56,17.33,-0.72,318.4,-4.68,0.0
2001,1,13,1,0.0,4.24,101.94,87.75,-2.6,17.33,-0.74,322.5,-4.58,0.0
2001,1,13,2,0.0,4.18,102.0,89.09,-2.73,17.33,-0.8,326.8,-4.53,0.0
2001,1,13,3,0.0,4.11,102.06,88.02,-2.76,17.33,-0.83,328.8,-4.68,0.0
2001,1,13,4,0.0,3.83,102.12,88.27,-2.97,17.33,-1.01,326.7,-4.87,0.0
2001,1,13,5,0.0,3.69,102.18,87.76,-3.08,17.33,-0.96,322.9,-5.07,0.0
2001,1,13,6,0.21,4.28,102.24,80.82,-2.14,17.33,0.67,319.6,-5.08,0.0
2001,1,13,7,0.59,4.53,102.28,71.83,-0.96,17.33,2.21,321.9,-5.32,0.0
2001,1,13,8,0.99,4.51,102.29,65.61,-0.01,17.33,3.3,323.7,-5.5,0.0
2001,1,13,9,1.07,4.4,102.28,62.02,0.65,17.33,3.73,324.2,-5.57,0.01
2001,1,13,10,1.04,4.46,102.28,60.34,1.03,17.33,3.85,326.3,-5.58,0.02
2001,1,13,11,0.89,4.56,102.28,60.1,1.2,17.33,3.45,329.7,-5.46,0.03
2001,1,13,12,0.62,4.62,102.29,60.75,1.11,17.33,2.86,334.3,-5.43,0.02
2001,1,13,13,0.28,4.13,102.32,63.27,0.66,17.33,1.85,338.1,-5.33,0.02
2001,1,13,14,0.02,3.61,102.35,68.71,-0.22,17.33,0.83,341.0,-5.12,0.03
2001,1,13,15,0.0,3.74,102.4,69.53,-0.31,17.33,0.88,342.6,-5.08,0.03
2001,1,13,16,0.0,3.85,102.43,69.61,-0.32,17.33,0.99,344.6,-5.05,0.03
2001,1,13,17,0.0,3.9,102.49,70.48,-0.56,17.33,0.83,346.3,-5.18,0.02
2001,1,13,18,0.0,3.78,102.55,73.12,-1.19,17.33,0.26,346.7,-5.34,0.01
2001,1,13,19,0.0,3.56,102.6,77.94,-2.0,17.33,-0.48,346.6,-5.41,0.0
2001,1,13,20,0.0,3.53,102.63,79.23,-2.29,17.33,-0.58,346.1,-5.5,0.0
2001,1,13,21,0.0,3.45,102.66,77.69,-2.2,17.33,-0.45,345.0,-5.64,0.0
2001,1,13,22,0.0,3.41,102.68,76.16,-2.16,17.33,-0.48,344.2,-5.82,0.0
2001,1,13,23,0.0,3.6,102.72,77.02,-2.24,17.33,-0.53,345.2,-5.82,0.0
2001,1,14,0,0.0,3.78,102.75,78.74,-2.45,17.33,-0.71,348.3,-5.77,0.0
2001,1,14,1,0.0,3.88,102.76,79.68,-2.54,17.33,-0.72,351.0,-5.69,0.0
2001,1,14,2,0.0,3.88,102.78,80.23,-2.52,17.33,-0.61,352.8,-5.6,0.0
2001,1,14,3,0.0,3.74,102.8,80.71,-2.54,17.33,-0.58,352.0,-5.53,0.0
2001,1,14,4,0.0,3.56,102.82,81.59,-2.52,17.33,-0.59,350.1,-5.4,0.0
2001,1,14,5,0.0,3.44,102.85,82.15,-2.55,17.33,-0.56,348.1,-5.32,0.0
2001,1,14,6,0.26,3.88,102.89,77.62,-1.77,17.33,0.81,345.1,-5.2,0.0
2001,1,14,7,0.7,4.2,102.96,70.48,-0.65,17.33,2.37,345.2,-5.24,0.0
2001,1,14,8,1.13,4.37,103.01,64.17,0.22,17.33,3.36,343.7,-5.55,0.0
2001,1,14,9,1.28,4.58,103.02,60.5,0.63,17.33,3.79,342.4,-5.91,0.0
2001,1,14,10,1.25,4.69,102.98,59.18,0.69,17.33,3.73,342.6,-6.13,0.0
2001,1,14,11,1.05,4.75,102.97,59.26,0.61,17.33,3.36,343.6,-6.19,0.0
2001,1,14,12,0.74,4.75,102.98,60.3,0.31,17.33,2.6,346.2,-6.21,0.0
2001,1,14,13,0.32,4.13,102.99,64.4,-0.47,17.33,1.2,348.5,-6.16,0.0
2001,1,14,14,0.02,3.03,102.98,75.45,-2.27,17.33,-0.86,351.3,-6.06,0.0
2001,1,14,15,0.0,2.8,102.98,78.1,-2.68,17.33,-1.0,354.1,-6.08,0.0
2001,1,14,16,0.0,2.85,103.0,77.73,-2.57,17.33,-0.74,357.0,-6.03,0.0
2001,1,14,17,0.0,3.13,103.03,76.34,-2.3,17.33,-0.31,0.1,-5.96,0.0
2001,1,14,18,0.0,3.1,103.05,76.68,-2.3,17.33,-0.29,3.9,-5.88,0.01
2001,1,14,19,0.0,2.85,103.07,77.28,-2.34,17.33,-0.28,8.9,-5.83,0.01
2001,1,14,20,0.0,2.43,103.09,77.34,-2.45,17.33,-0.39,14.4,-5.97,0.01
2001,1,14,21,0.0,2.11,103.08,76.68,-2.45,17.33,-0.23,17.6,-6.05,0.0
2001,1,14,22,0.0,1.88,103.07,78.68,-2.81,17.33,-0.83,13.9,-6.12,0.0
2001,1,14,23,0.0,2.01,103.07,81.4,-3.06,17.33,-1.07,8.2,-5.97,0.0
2001,1,15,0,0.0,2.35,103.07,83.49,-3.21,17.33,-1.15,5.8,-5.8,0.0
2001,1,15,1,0.0,2.66,103.03,84.82,-3.35,17.33,-1.18,6.7,-5.74,0.0
2001,1,15,2,0.0,2.83,103.0,86.23,-3.55,17.33,-1.31,8.9,-5.78,0.0
2001,1,15,3,0.0,2.87,102.99,86.88,-3.79,17.33,-1.49,10.4,-5.91,0.0
2001,1,15,4,0.0,2.81,102.98,87.98,-4.04,17.33,-1.7,11.3,-6.07,0.0
2001,1,15,5,0.0,2.75,102.97,87.87,-4.18,17.33,-1.71,12.5,-6.23,0.0
2001,1,15,6,0.24,3.15,102.97,81.94,-3.51,17.33,-0.39,13.9,-6.36,0.0
2001,1,15,7,0.64,2.89,102.96,76.49,-2.59,17.33,1.2,16.6,-6.26,0.0
2001,1,15,8,1.02,2.74,102.97,69.4,-1.32,17.33,2.75,23.7,-6.13,0.0
2001,1,15,9,1.29,2.55,102.93,66.07,-0.37,17.33,3.74,28.9,-5.78,0.0
2001,1,15,10,1.25,2.45,102.89,64.89,0.39,17.33,4.21,34.4,-5.27,0.0
2001,1,15,11,1.06,2.53,102.87,65.6,0.89,17.33,3.99,39.8,-4.68,0.0
2001,1,15,12,0.74,2.65,102.85,68.33,0.95,17.33,3.21,44.2,-4.11,0.01
2001,1,15,13,0.33,2.25,102.86,75.35,0.39,17.33,1.79,48.1,-3.39,0.02
2001,1,15,14,0.02,1.99,102.85,81.64,-0.46,17.33,0.6,53.0,-3.22,0.01
2001,1,15,15,0.0,2.04,102.86,83.18,-0.52,17.33,0.38,57.3,-3.01,0.0
2001,1,15,16,0.0,2.08,102.87,85.36,-0.71,17.33,-0.02,60.7,-2.91,0.0
2001,1,15,17,0.0,2.1,102.89,87.38,-0.91,17.33,-0.37,63.7,-2.81,0.0
2001,1,15,18,0.0,2.15,102.9,89.29,-1.09,17.33,-0.63,66.2,-2.71,0.0
2001,1,15,19,0.0,2.18,102.91,90.5,-1.21,17.33,-0.69,67.5,-2.66,0.0
2001,1,15,20,0.0,2.21,102.93,90.89,-1.26,17.33,-0.58,67.5,-2.66,0.01
2001,1,15,21,0.0,2.23,102.95,89.71,-1.14,17.33,-0.31,65.6,-2.71,0.04
2001,1,15,22,0.0,2.24,102.95,88.45,-1.09,17.33,-0.33,61.6,-2.82,0.07
2001,1,15,23,0.0,2.25,102.97,87.95,-1.14,17.33,-0.45,56.8,-2.98,0.04
2001,1,16,0,0.0,2.27,102.97,87.27,-1.21,17.33,-0.63,52.0,-3.14,0.02
2001,1,16,1,0.0,2.29,102.97,88.05,-1.4,17.33,-1.01,47.6,-3.24,0.01
2001,1,16,2,0.0,2.35,102.97,88.52,-1.63,17.33,-1.38,44.6,-3.39,0.0
2001,1,16,3,0.0,2.43,102.99,89.92,-1.9,17.33,-1.69,42.7,-3.48,0.0
2001,1,16,4,0.0,2.5,103.01,92.39,-2.18,17.33,-1.88,41.3,-3.43,0.02
2001,1,16,5,0.0,2.57,103.03,94.58,-2.29,17.33,-1.75,41.6,-3.28,0.02
2001,1,16,6,0.07,2.71,103.06,88.46,-1.28,17.33,0.1,42.6,-3.05,0.03
2001,1,16,7,0.21,3.35,103.08,81.4,-0.03,17.33,2.02,42.1,-2.77,0.05
2001,1,16,8,0.3,3.42,103.08,76.56,0.95,17.33,3.28,43.6,-2.64,0.12
2001,1,16,9,0.38,3.41,103.06,72.84,1.5,17.33,3.86,46.5,-2.81,0.13
2001,1,16,10,0.48,3.27,103.0,70.95,1.72,17.33,4.06,48.4,-2.94,0.11
2001,1,16,11,0.39,3.08,102.96,70.14,1.78,17.33,3.86,47.8,-3.04,0.09
2001,1,16,12,0.29,2.91,102.92,70.34,1.64,17.33,3.26,45.8,-3.1,0.09
2001,1,16,13,0.14,2.38,102.89,74.88,1.14,17.33,2.25,42.9,-2.76,0.08
2001,1,16,14,0.01,2.24,102.88,79.78,0.26,17.33,1.23,41.0,-2.77,0.08
2001,1,16,15,0.0,2.46,102.87,80.35,0.07,17.33,1.09,41.5,-2.84,0.07
2001,1,16,16,0.0,2.63,102.88,81.04,-0.08,17.33,0.95,43.8,-2.89,0.08
2001,1,16,17,0.0,2.73,102.88,81.51,-0.15,17.33,0.97,46.9,-2.89,0.11
2001,1,16,18,0.0,2.71,102.87,82.3,-0.35,17.33,0.8,49.6,-2.96,0.12
2001,1,16,19,0.0,2.67,102.87,83.25,-0.53,17.33,0.68,50.6,-3.05,0.13
2001,1,16,20,0.0,2.59,102.87,84.26,-0.8,17.33,0.42,50.1,-3.16,0.13
2001,1,16,21,0.0,2.53,102.86,84.45,-0.91,17.33,0.37,49.2,-3.26,0.12
2001,1,16,22,0.0,2.49,102.85,84.35,-0.98,17.33,0.32,47.0,-3.37,0.1
2001,1,16,23,0.0,2.51,102.84,84.36,-1.15,17.33,0.12,44.3,-3.55,0.08
2001,1,17,0,0.0,2.52,102.83,84.61,-1.4,17.33,-0.16,41.9,-3.75,0.05
2001,1,17,1,0.0,2.57,102.8,85.83,-1.75,17.33,-0.6,40.2,-3.95,0.04
2001,1,17,2,0.0,2.62,102.78,86.99,-2.0,17.33,-0.85,40.0,-4.08,0.04
2001,1,17,3,0.0,2.65,102.77,87.37,-2.14,17.33,-0.96,40.8,-4.16,0.05
2001,1,17,4,0.0,2.5,102.77,88.51,-2.34,17.33,-1.23,41.5,-4.19,0.05
2001,1,17,5,0.0,2.37,102.78,88.71,-2.41,17.33,-1.22,42.2,-4.23,0.06
2001,1,17,6,0.23,2.7,102.79,83.3,-1.48,17.33,0.26,42.0,-4.06,0.06
2001,1,17,7,0.43,2.79,102.79,78.33,-0.65,17.33,1.71,39.6,-3.97,0.06
2001,1,17,8,0.5,2.56,102.79,72.52,0.42,17.33,3.2,38.3,-3.83,0.05
2001,1,17,9,0.5,2.43,102.76,68.58,1.19,17.33,4.12,35.6,-3.83,0.06
2001,1,17,10,0.53,2.2,102.72,67.38,1.43,17.33,4.26,26.6,-3.85,0.06
2001,1,17,11,0.48,2.06,102.7,66.5,1.51,17.33,4.03,16.1,-3.93,0.05
2001,1,17,12,0.36,2.02,102.69,66.48,1.41,17.33,3.32,8.8,-4.04,0.04
2001,1,17,13,0.19,1.61,102.68,71.79,0.89,17.33,2.07,4.9,-3.53,0.03
2001,1,17,14,0.02,1.56,102.68,74.68,-0.13,17.33,0.54,3.3,-3.97,0.02
2001,1,17,15,0.0,1.68,102.68,75.56,-0.36,17.33,0.5,3.7,-4.06,0.02
2001,1,17,16,0.0,1.79,102.68,76.8,-0.47,17.33,0.57,5.7,-3.99,0.02
2001,1,17,17,0.0,1.85,102.67,77.7,-0.61,17.33,0.56,7.0,-3.98,0.02
2001,1,17,18,0.0,1.86,102.66,78.4,-0.72,17.33,0.57,6.9,-3.97,0.03
2001,1,17,19,0.0,1.86,102.65,79.57,-0.9,17.33,0.49,5.6,-3.97,0.04
2001,1,17,20,0.0,1.94,102.65,81.06,-1.08,17.33,0.42,3.7,-3.95,0.06
2001,1,17,21,0.0,2.02,102.64,81.88,-1.29,17.33,0.18,3.3,-4.03,0.05
2001,1,17,22,0.0,2.05,102.63,82.52,-1.34,17.33,0.08,4.1,-4.0,0.17
2001,1,17,23,0.0,2.13,102.62,83.42,-1.56,17.33,-0.24,6.6,-4.1,0.17
2001,1,18,0,0.0,2.21,102.59,83.66,-1.73,17.33,-0.45,9.9,-4.24,0.17
2001,1,18,1,0.0,2.22,102.56,83.95,-1.91,17.33,-0.65,13.8,-4.37,0.05
2001,1,18,2,0.0,2.15,102.53,84.2,-2.04,17.33,-0.8,19.1,-4.47,0.05
2001,1,18,3,0.0,2.11,102.54,85.13,-2.17,17.33,-0.92,25.3,-4.49,0.05
2001,1,18,4,0.0,2.09,102.56,86.01,-2.29,17.33,-1.04,31.6,-4.47,0.05
2001,1,18,5,0.0,2.08,102.57,86.67,-2.38,17.33,-1.05,36.9,-4.45,0.06
2001,1,18,6,0.08,2.53,102.61,82.28,-1.53,17.33,0.28,39.4,-4.22,0.07
2001,1,18,7,0.15,2.99,102.62,74.82,-0.7,17.33,1.63,40.3,-4.55,0.05
2001,1,18,8,0.2,3.09,102.63,69.48,-0.13,17.33,2.67,38.2,-4.88,0.06
2001,1,18,9,0.2,2.99,102.59,67.02,0.18,17.33,3.31,33.7,-5.05,0.05
2001,1,18,10,0.26,2.92,102.55,64.76,0.37,17.33,3.6,27.9,-5.27,0.03
2001,1,18,11,0.22,2.98,102.53,63.64,0.44,17.33,3.38,23.0,-5.44,0.02
2001,1,18,12,0.17,3.11,102.54,63.94,0.32,17.33,2.65,21.0,-5.52,0.03
2001,1,18,13,0.09,3.05,102.56,66.06,-0.06,17.33,1.63,21.2,-5.43,0.04
2001,1,18,14,0.01,2.64,102.59,73.15,-0.9,17.33,0.54,24.3,-5.02,0.03
2001,1,18,15,0.0,3.08,102.63,74.39,-1.05,17.33,0.51,29.5,-5.0,0.04
2001,1,18,16,0.0,3.51,102.65,74.35,-1.09,17.33,0.49,35.5,-5.05,0.06
2001,1,18,17,0.0,3.56,102.66,76.11,-1.37,17.33,0.19,41.4,-5.05,0.06
2001,1,18,18,0.0,3.56,102.65,77.9,-1.65,17.33,-0.07,46.5,-5.04,0.07
2001,1,18,19,0.0,3.54,102.66,79.6,-1.86,17.33,-0.27,50.5,-4.99,0.08
2001,1,18,20,0.0,3.45,102.67,81.4,-2.08,17.33,-0.5,52.8,-4.93,0.09
2001,1,18,21,0.0,3.41,102.67,83.24,-2.3,17.33,-0.74,53.0,-4.89,0.11
2001,1,18,22,0.0,3.54,102.69,84.43,-2.42,17.33,-0.8,52.1,-4.87,0.12
2001,1,18,23,0.0,3.56,102.72,85.9,-2.67,17.33,-1.09,50.8,-4.89,0.13
2001,1,19,0,0.0,3.8,102.73,85.91,-2.67,17.33,-0.95,49.4,-4.88,0.16
2001,1,19,1,0.0,3.9,102.72,86.88,-2.85,17.33,-1.09,48.2,-4.96,0.13
2001,1,19,2,0.0,4.05,102.73,86.81,-2.98,17.33,-1.1,47.4,-5.07,0.12
2001,1,19,3,0.0,4.01,102.74,87.64,-3.14,17.33,-1.23,47.0,-5.15,0.13
2001,1,19,4,0.0,3.94,102.76,88.05,-3.24,17.33,-1.25,47.2,-5.2,0.14
2001,1,19,5,0.0,3.89,102.79,88.16,-3.3,17.33,-1.23,48.5,-5.25,0.15
2001,1,19,6,0.13,4.12,102.81,84.99,-2.91,17.33,-0.46,50.6,-5.26,0.19
2001,1,19,7,0.34,4.27,102.83,79.06,-2.29,17.33,0.54,57.1,-5.56,0.25
2001,1,19,8,0.5,4.14,102.87,75.41,-1.77,17.33,1.38,61.2,-5.61,0.26
2001,1,19,9,0.59,4.01,102.88,73.49,-1.36,17.33,2.0,63.6,-5.51,0.47
2001,1,19,10,0.59,3.96,102.88,72.62,-1.02,17.33,2.32,64.0,-5.3,0.84
2001,1,19,11,0.51,3.98,102.87,72.29,-0.63,17.33,2.3,63.9,-4.97,0.83
2001,1,19,12,0.36,4.02,102.88,72.53,-0.34,17.33,1.96,64.2,-4.62,0.64
2001,1,19,13,0.18,3.93,102.88,73.83,-0.28,17.33,1.38,63.9,-4.32,0.48
2001,1,19,14,0.02,3.44,102.91,77.95,-0.71,17.33,0.43,62.6,-4.07,0.25
2001,1,19,15,0.0,3.8,102.93,79.1,-0.84,17.33,0.23,63.9,-4.03,0.14
2001,1,19,16,0.0,4.28,102.96,79.25,-0.86,17.33,0.21,67.8,-4.02,0.11
2001,1,19,17,0.0,4.58,102.97,79.63,-0.96,17.33,0.16,72.1,-4.08,0.08
2001,1,19,18,0.0,4.65,102.99,80.12,-1.21,17.33,-0.09,76.6,-4.27,0.09
2001,1,19,19,0.0,4.53,102.99,80.41,-1.48,17.33,-0.29,78.0,-4.47,0.06
2001,1,19,20,0.0,4.36,102.99,80.77,-1.67,17.33,-0.32,76.7,-4.61,0.09
2001,1,19,21,0.0,4.08,102.99,81.3,-1.84,17.33,-0.44,72.3,-4.72,0.11
2001,1,19,22,0.0,3.8,103.0,82.58,-2.12,17.33,-0.75,65.9,-4.83,0.15
2001,1,19,23,0.0,3.84,103.03,83.48,-2.34,17.33,-0.89,59.4,-4.9,0.12
2001,1,20,0,0.0,3.92,103.03,85.1,-2.71,17.33,-1.21,54.6,-5.04,0.08
2001,1,20,1,0.0,4.12,103.02,86.49,-2.95,17.33,-1.37,51.9,-5.15,0.05
2001,1,20,2,0.0,4.28,103.0,87.25,-3.2,17.33,-1.59,51.1,-5.26,0.03
2001,1,20,3,0.0,4.25,103.0,88.99,-3.53,17.33,-1.89,53.6,-5.41,0.03
2001,1,20,4,0.0,4.15,103.0,90.01,-3.81,17.33,-2.06,56.8,-5.52,0.05
2001,1,20,5,0.0,4.11,103.01,89.8,-3.83,17.33,-1.89,60.6,-5.56,0.08
2001,1,20,6,0.15,4.4,103.04,85.24,-3.21,17.33,-0.79,64.3,-5.56,0.11
2001,1,20,7,0.38,4.42,103.06,79.71,-2.61,17.33,0.37,66.8,-5.81,0.11
2001,1,20,8,0.62,4.09,103.08,76.76,-2.31,17.33,1.24,67.5,-5.96,0.12
2001,1,20,9,0.79,3.7,103.06,74.19,-2.11,17.33,1.85,65.9,-6.12,0.11
2001,1,20,10,0.76,3.36,103.01,71.51,-1.78,17.33,2.3,62.7,-6.22,0.11
2001,1,20,11,0.65,3.11,102.99,69.23,-1.5,17.33,2.34,59.7,-6.33,0.08
2001,1,20,12,0.45,2.96,102.98,67.85,-1.42,17.33,1.86,57.5,-6.5,0.05
2001,1,20,13,0.22,2.79,102.98,68.35,-1.67,17.33,0.78,55.7,-6.65,0.03
2001,1,20,14,0.02,2.27,102.98,74.43,-2.58,17.33,-0.85,53.8,-6.55,0.01
2001,1,20,15,0.0,2.28,103.0,77.27,-3.13,17.33,-1.44,52.3,-6.66,0.02
2001,1,20,16,0.0,2.38,103.0,76.73,-3.21,17.33,-1.43,51.8,-6.85,0.05
2001,1,20,17,0.0,2.35,102.99,76.34,-3.26,17.33,-1.41,52.0,-6.92,0.06
2001,1,20,18,0.0,2.25,102.97,77.69,-3.47,17.33,-1.63,50.5,-6.96,0.08
2001,1,20,19,0.0,2.15,102.96,79.41,-3.73,17.33,-1.89,46.2,-6.94,0.08
2001,1,20,20,0.0,2.08,102.94,81.5,-3.93,17.33,-2.05,41.1,-6.83,0.08
2001,1,20,21,0.0,2.11,102.95,82.44,-4.01,17.33,-2.09,36.7,-6.79,0.23
2001,1,20,22,0.0,2.21,102.95,82.76,-4.11,17.33,-2.22,33.3,-6.86,0.89
2001,1,20,23,0.0,2.38,102.95,82.94,-4.19,17.33,-2.28,31.0,-6.94,0.95
2001,1,21,0,0.0,2.56,102.93,82.72,-4.27,17.33,-2.35,29.8,-7.07,0.93
2001,1,21,1,0.0,2.76,102.88,81.87,-4.32,17.33,-2.36,30.4,-7.21,0.22
2001,1,21,2,0.0,2.95,102.86,81.52,-4.44,17.33,-2.47,32.3,-7.39,0.04
2001,1,21,3,0.0,2.96,102.84,82.18,-4.65,17.33,-2.67,35.1,-7.52,0.03
2001,1,21,4,0.0,2.91,102.85,83.93,-5.01,17.33,-3.07,37.8,-7.63,0.02
2001,1,21,5,0.0,2.97,102.87,85.1,-5.17,17.33,-3.13,39.6,-7.6,0.03
2001,1,21,6,0.19,3.59,102.89,78.93,-4.17,17.33,-1.56,41.3,-7.48,0.03
2001,1,21,7,0.45,3.86,102.92,72.04,-3.32,17.33,-0.1,44.8,-7.76,0.02
2001,1,21,8,0.71,3.74,102.94,68.16,-2.66,17.33,1.13,45.5,-7.72,0.02
2001,1,21,9,0.81,3.52,102.93,66.56,-2.26,17.33,1.88,43.4,-7.62,0.04
2001,1,21,10,0.76,3.34,102.91,65.39,-2.11,17.33,2.2,38.1,-7.66,0.03
2001,1,21,11,0.66,3.23,102.89,65.38,-2.11,17.33,2.04,32.7,-7.69,0.03
2001,1,21,12,0.47,3.21,102.89,66.05,-2.29,17.33,1.31,28.8,-7.71,0.04
2001,1,21,13,0.24,3.19,102.88,68.18,-2.67,17.33,0.28,26.0,-7.73,0.04
2001,1,21,14,0.03,3.0,102.88,71.95,-3.31,17.33,-0.92,23.9,-7.7,0.04
2001,1,21,15,0.0,2.97,102.9,75.67,-3.73,17.33,-1.41,23.1,-7.56,0.06
2001,1,21,16,0.0,2.98,102.91,78.59,-4.06,17.33,-1.8,24.2,-7.45,0.08
2001,1,21,17,0.0,2.91,102.91,81.01,-4.36,17.33,-2.1,25.6,-7.37,0.09
2001,1,21,18,0.0,2.82,102.92,82.8,-4.56,17.33,-2.27,26.4,-7.32,0.1
2001,1,21,19,0.0,2.69,102.93,84.45,-4.79,17.33,-2.51,25.9,-7.3,0.11
2001,1,21,20,0.0,2.64,102.95,85.85,-4.98,17.33,-2.68,24.5,-7.3,0.11
2001,1,21,21,0.0,2.85,102.97,85.61,-4.89,17.33,-2.49,23.1,-7.26,0.11
2001,1,21,22,0.0,3.05,102.97,85.32,-4.85,17.33,-2.46,23.3,-7.22,0.16
2001,1,21,23,0.0,3.19,102.99,86.11,-4.9,17.33,-2.55,25.4,-7.21,0.17
2001,1,22,0,0.0,3.44,102.99,85.37,-4.8,17.33,-2.41,28.2,-7.17,0.17
2001,1,22,1,0.0,3.59,102.99,85.27,-4.73,17.33,-2.35,31.1,-7.14,0.11
2001,1,22,2,0.0,3.66,102.99,85.2,-4.72,17.33,-2.38,34.4,-7.13,0.07
2001,1,22,3,0.0,3.64,103.0,84.73,-4.71,17.33,-2.34,38.9,-7.19,0.08
2001,1,22,4,0.0,3.46,103.01,84.18,-4.8,17.33,-2.4,44.1,-7.32,0.1
2001,1,22,5,0.01,3.37,103.01,84.21,-4.86,17.33,-2.33,47.3,-7.37,0.1
2001,1,22,6,0.15,3.63,103.03,80.48,-4.44,17.33,-1.46,52.0,-7.55,0.12
2001,1,22,7,0.39,3.59,103.04,74.94,-3.89,17.33,-0.39,55.3,-7.83,0.17
2001,1,22,8,0.53,3.43,103.07,72.52,-3.44,17.33,0.5,54.5,-7.79,0.18
2001,1,22,9,0.5,3.38,103.07,70.46,-3.04,17.33,1.12,50.9,-7.73,0.12
2001,1,22,10,0.51,3.42,103.05,68.06,-2.63,17.33,1.56,47.4,-7.72,0.08
2001,1,22,11,0.47,3.44,103.04,66.47,-2.35,17.33,1.54,45.3,-7.71,0.05
2001,1,22,12,0.42,3.44,103.03,65.86,-2.24,17.33,1.16,45.2,-7.74,0.02
2001,1,22,13,0.22,3.36,103.01,66.4,-2.34,17.33,0.33,45.9,-7.72,0.01
2001,1,22,14,0.03,2.84,102.99,71.87,-3.05,17.33,-1.17,46.5,-7.49,0.0
2001,1,22,15,0.0,2.71,103.0,76.81,-3.78,17.33,-2.19,50.6,-7.4,0.0
2001,1,22,16,0.0,2.81,103.01,78.45,-3.97,17.33,-2.49,58.7,-7.38,0.0
2001,1,22,17,0.0,2.92,103.02,78.67,-3.89,17.33,-2.45,68.4,-7.24,0.01
2001,1,22,18,0.0,3.03,103.03,79.39,-3.72,17.33,-2.25,76.5,-6.98,0.04
2001,1,22,19,0.0,3.12,103.03,80.17,-3.51,17.33,-1.94,81.5,-6.66,0.08
2001,1,22,20,0.0,3.18,103.03,81.08,-3.38,17.33,-1.78,83.4,-6.38,0.11
2001,1,22,21,0.0,3.3,103.03,81.67,-3.31,17.33,-1.65,81.6,-6.2,0.13
2001,1,22,22,0.0,3.59,103.03,81.63,-3.2,17.33,-1.42,77.6,-6.07,0.14
2001,1,22,23,0.0,3.78,103.04,83.17,-3.37,17.33,-1.56,73.9,-6.04,0.16
2001,1,23,0,0.0,3.98,103.03,84.58,-3.62,17.33,-1.73,70.8,-6.06,0.16
2001,1,23,1,0.0,4.22,103.01,85.05,-3.74,17.33,-1.79,68.5,-6.15,0.12
2001,1,23,2,0.0,4.46,103.01,84.8,-3.86,17.33,-1.92,67.1,-6.28,0.09
2001,1,23,3,0.0,4.75,103.0,85.12,-4.01,17.33,-2.0,67.4,-6.42,0.06
2001,1,23,4,0.0,4.95,103.01,85.34,-4.25,17.33,-2.14,69.2,-6.62,0.07
2001,1,23,5,0.01,5.07,103.04,85.61,-4.39,17.33,-2.09,71.3,-6.74,0.1
2001,1,23,6,0.26,5.34,103.07,82.94,-3.96,17.33,-1.25,75.0,-6.7,0.14
2001,1,23,7,0.64,5.46,103.09,79.07,-3.18,17.33,-0.11,80.5,-6.53,0.14
2001,1,23,8,0.94,5.35,103.11,75.66,-2.34,17.33,0.98,85.1,-6.17,0.24
2001,1,23,9,1.15,5.23,103.09,73.82,-1.74,17.33,1.51,87.8,-5.84,0.38
2001,1,23,10,1.17,5.23,103.05,72.29,-1.24,17.33,1.87,88.6,-5.61,0.43
2001,1,23,11,1.09,5.34,103.02,70.08,-0.82,17.33,1.91,89.1,-5.54,0.33
2001,1,23,12,0.76,5.5,103.01,68.4,-0.68,17.33,1.61,89.3,-5.66,0.2
2001,1,23,13,0.36,5.57,102.99,68.32,-0.82,17.33,0.96,88.3,-5.86,0.1
2001,1,23,14,0.05,5.52,102.99,68.72,-1.2,17.33,0.18,86.2,-6.13,0.04
2001,1,23,15,0.0,5.75,102.99,68.46,-1.58,17.33,-0.33,85.3,-6.56,0.02
